filename,width,height,size,u,v,perpendicular_dist,parallel_dist,abs_dist,angle
1710225977.113908_F.jpg,0.007776811387803819,0.009537590874565972,7.417204532553844e-05,0.8066714816623264,0.5186369154188368,7.175626,-12.246808,14.194150720657435,0.5300007806620854
1710225982.988350_F.jpg,0.0072658962673611115,0.010759565565321181,7.817788727949431e-05,0.84644775390625,0.519255362616645,5.508014,-12.636102,13.784385803458926,0.4110625216217392
1710225986.146735_F.jpg,0.006787872314453125,0.010452440049913194,7.094982843328682e-05,0.8662753634982638,0.5179937150743272,4.47566,-12.879463,13.634958731289545,0.3344491429677866
1710225987.986437_F.jpg,0.007175445556640625,0.0108795166015625,7.806537905707955e-05,0.8807040744357639,0.5183566199408637,3.93348,-12.962111,13.54579589713063,0.29462792007175287
1710225990.045280_F.jpg,0.007455274793836806,0.011699295043945313,8.722145944678536e-05,0.8943872239854601,0.5187700483534071,3.287947,-13.117172,13.522972925817497,0.2455995039568837
1710225992.114553_F.jpg,0.00785675048828125,0.012108527289496528,9.513367769411869e-05,0.9081119961208768,0.5195243411593967,2.755593,-13.241387,13.525073843251947,0.20517612108923985
1710225995.044796_F.jpg,0.007766384548611111,0.012603590223524306,9.788432836900523e-05,0.9297532823350695,0.5191619025336371,1.923269,-13.394697,13.532068259071487,0.14260965501585984
1710226029.015371_F.jpg,0.011444091796875,0.019736692640516494,0.000225868522344778,0.9771396213107639,0.5329836951361762,0.884582,-8.294522,8.341557439903415,0.10624495398967491
1710226030.051032_F.jpg,0.00982513427734375,0.01973982916937934,0.00019394647220097896,0.9725366380479601,0.5326669057210286,1.161084,-8.06789,8.151010066682288,0.1429328248418581
1710226031.124310_F.jpg,0.01131134033203125,0.020070054796006945,0.00022701922028015055,0.9665653652615017,0.5332910325792101,1.293962,-7.938982,8.043741222451652,0.1615677059076286
1710226031.980431_F.jpg,0.010468292236328124,0.020820999145507814,0.00021796030370751395,0.9592970106336806,0.5350996653238932,1.562616,-7.703848,7.860727877910543,0.20012077620675242
1710226032.981679_F.jpg,0.01341340806749132,0.022092437744140624,0.0002963348826678056,0.9520582411024305,0.5372124989827474,1.80033,-7.489956,7.703286895269837,0.235890922113635
1710226034.005672_F.jpg,0.01309170193142361,0.022957611083984374,0.0003005542013690703,0.9424497816297743,0.5378170861138238,2.026698,-7.27824,7.555149388384323,0.27158000070016386
1710226035.038107_F.jpg,0.012362331814236112,0.021765899658203126,0.0002690772738100754,0.932081773546007,0.5372431013319228,2.168592,-7.154164,7.475617285640029,0.29431950795526496
1710226036.130613_F.jpg,0.012736850314670138,0.021871778700086806,0.00027857757141859626,0.9216316223144532,0.5384462568495009,2.409804,-6.917359,7.325094596883852,0.33522243612503494
1710226036.972251_F.jpg,0.01366119384765625,0.022250154283311632,0.00030396367080457923,0.9112083435058593,0.539155536227756,2.617388,-6.698986,7.192157768760359,0.3724757116160827
1710226037.984868_F.jpg,0.013943142361111112,0.022654512193467882,0.0003158750886350502,0.9003631591796875,0.5398013220893012,2.914117,-6.391054,7.024076389149323,0.42780593528400823
1710226039.008686_F.jpg,0.015138668484157985,0.023554356892903645,0.00035658160035920985,0.8891704983181423,0.5414451175265842,2.990401,-6.303455,6.9768218465018865,0.4429641086463586
1710226040.032521_F.jpg,0.016201019287109375,0.02319183349609375,0.00037573134177364413,0.8766774495442708,0.5416499243842231,3.285616,-5.994511,6.835893111260371,0.5013864530510243
1710226041.136575_F.jpg,0.015294308132595486,0.022097947862413196,0.00033797282370577717,0.8637966579861112,0.5406740824381511,3.543181,-5.709143,6.719259289029559,0.5554399946588375
1710226041.974285_F.jpg,0.015815311008029513,0.023030471801757813,0.00036423407420645365,0.8508258395724826,0.5425974951850043,3.723539,-5.450871,6.601267858764861,0.5992995385327258
1710226042.978482_F.jpg,0.016634029812282985,0.022435760498046874,0.0003731971089857527,0.837904527452257,0.5426860809326172,3.783254,-5.396634,6.590650146872613,0.6114233243143437
1710226044.002750_F.jpg,0.016860453287760417,0.02207183837890625,0.00037214119996254645,0.8253005133734809,0.5428372701009114,4.030728,-5.065051,6.473137557829665,0.6721699294885358
1710226045.042768_F.jpg,0.01605775621202257,0.02169473436143663,0.0003483687554605385,0.8110612657335069,0.5421646542019314,4.239332,-4.758266,6.3728354076486236,0.7277872592285399
1710226046.136562_F.jpg,0.01705440945095486,0.022604073418511283,0.00038549912333873634,0.7965439690483941,0.5439092424180773,4.418078,-4.481528,6.2931316869161416,0.7782687550871964
1710226046.978194_F.jpg,0.018069034152560764,0.022338570488823786,0.000403636393081943,0.7826227823893229,0.5440676795111762,4.61597,-4.202131,6.242201853677995,0.8322943802049002
1710226047.988435_F.jpg,0.017446136474609374,0.022204759385850696,0.00038738726263141466,0.768100823296441,0.5442598978678386,4.74598,-4.045962,6.236516228299579,0.8648509586513198
1710226049.011594_F.jpg,0.017363145616319443,0.0216461181640625,0.00037584470171067445,0.7525689866807725,0.5435894012451172,4.930015,-3.802118,6.225845258770009,0.9138532006159706
1710226050.035831_F.jpg,0.017417738172743055,0.02125829060872396,0.0003702713398228365,0.7370505438910591,0.5439816792805989,5.172632,-3.409099,6.1950042614371945,0.9880751257688155
1710226051.127238_F.jpg,0.01642362806532118,0.020936287773980034,0.0003438498034683792,0.7221137152777778,0.544652345445421,5.354983,-3.144653,6.210047135143017,1.0398130177343605
1710226051.983439_F.jpg,0.017207166883680555,0.02083693610297309,0.0003585446368684463,0.7070120917426215,0.5446075863308377,5.481708,-2.969069,6.234139341081895,1.0744003013501326
1710226052.985228_F.jpg,0.01677237616644965,0.02027587890625,0.0003400746681210067,0.6923511081271702,0.5444095611572266,5.639901,-2.675781,6.242458429958665,1.127806972007895
1710226054.009897_F.jpg,0.016771952311197918,0.020365142822265626,0.0003415632042257737,0.6771705627441407,0.5441519843207465,5.802033,-2.448941,6.297689969708735,1.171398776488899
1710226055.044881_F.jpg,0.015853118896484376,0.019587495591905382,0.0003105228965028396,0.662619866265191,0.5439185672336154,5.920558,-2.048912,6.265065635339186,1.2376292411837475
1710226056.150064_F.jpg,0.016172493828667533,0.019405364990234375,0.0003138331455476064,0.648509046766493,0.5440222846137153,6.011257,-1.725952,6.254128318667038,1.2911975451576618
1710226056.965157_F.jpg,0.01618135240342882,0.019172583685980904,0.00031023833310708733,0.63460816277398,0.5437598334418403,6.035767,-1.683775,6.266225461066175,1.298746520787424
1710226057.981072_F.jpg,0.016003799438476563,0.019406509399414063,0.0003105778842291329,0.6216191609700521,0.5437472449408637,6.16039,-1.258351,6.287595103956758,1.3693033548575178
1710226059.013208_F.jpg,0.015666961669921875,0.01845948961046007,0.000289204116173399,0.6082787407769097,0.5430317772759332,6.192079,-0.905626,6.257955000966129,1.425570416596777
1710226060.034994_F.jpg,0.015000152587890624,0.0181640625,0.00027246370911598205,0.5947270287407769,0.5430382622612847,6.242533,-0.590108,6.270362486152854,1.476546182356962
1710226061.134681_F.jpg,0.015049362182617187,0.01799973381890191,0.000270884513431358,0.5808194478352865,0.5431011199951172,6.321272,-0.155263,6.323178496385579,1.546239277460019
1710226062.109933_F.jpg,0.015372043185763889,0.017578506469726564,0.00027021756059386663,0.5677253723144531,0.5427834828694661,6.320334,-0.058376,6.320603581061859,1.5615603686779
1710226062.979289_F.jpg,0.01510467529296875,0.01776580810546875,0.00026834676275029775,0.5540931701660157,0.5431132422553169,6.366676,0.245468,6.371406267693185,1.609332366504182
